Gene,Delta_Correlation,P_Value,FDR,Cancer
AMPH,0.123301984288657,0.4900234469380141,0.6478172504912924,HNSCC
AMT,0.0313270712372073,0.9255534765255584,0.9609280850715688,HNSCC
AMZ2,0.5258759092203462,0.0059742829624834,0.0255419585489427,HNSCC
ANAPC1,-0.217061936151058,0.1419347206189174,0.2745779399872411,HNSCC
ANAPC10,0.4094481531706904,0.0310650724052469,0.0886586438677109,HNSCC
ANAPC11,0.3226049313005835,0.2071449607277268,0.3607925802851923,HNSCC
ANAPC13,0.3019573337097062,0.11169374505494,0.2302340735099926,HNSCC
ANAPC15,-0.1351221001221001,0.7084951710733609,0.8207703621177733,HNSCC
ANAPC16,0.3678281542763849,0.0366867905378732,0.1004970734059943,HNSCC
ANAPC2,0.0352894556826404,0.8481171845920491,0.9156139190213224,HNSCC
ANAPC4,0.2631386009760846,0.1443457201473922,0.2775901129712817,HNSCC
ANAPC5,0.3515330227846611,0.0434057293870302,0.1141566000491691,HNSCC
ANAPC7,0.1516623638838579,0.3480237219878445,0.5157944280889756,HNSCC
ANG,0.0398478714795883,0.8059675870219609,0.8893777300823754,HNSCC
ANGEL2,0.2827831107647621,0.0973728012031294,0.2081498372058128,HNSCC
ANGPT2,0.142171682445655,0.4895681114876404,0.6474461924637198,HNSCC
ANGPTL2,0.0620438732037682,0.5817921022656408,0.7246949267204661,HNSCC
ANGPTL4,0.3806712065165538,0.0025680009407932,0.0130289750946965,HNSCC
ANGPTL7,-0.0071818508126827,0.9449031860411276,0.970890677238174,HNSCC
ANK1,-0.3451796055180461,0.0017883772727823,0.009826104075353,HNSCC
ANK2,0.4056633847987859,2.002865566930631e-09,6.42498191075905e-08,HNSCC
ANK3,0.0820675671799816,0.3910230949917479,0.556436191793306,HNSCC
ANKFY1,0.2987276248732218,0.0407363895572564,0.1086983955264717,HNSCC
ANKHD1,0.018034635132685,0.9615479823605492,0.9798789196960648,HNSCC
ANKHD1-EIF4EBP3,-0.1879798046541802,0.4482413309439329,0.609318296538226,HNSCC
ANKIB1,0.3180891872110745,0.0886874546456455,0.194566682777664,HNSCC
ANKLE2,0.3874167225215718,1.2920352780430334e-14,9.333280023315306e-13,HNSCC
ANKMY2,-0.0415549775575988,0.751039738415757,0.850753807530545,HNSCC
ANKRD1,0.0593778550764767,0.5308662834565643,0.6832230014552166,HNSCC
ANKRD10,0.0318887507688932,0.8741439398596091,0.9310657353184392,HNSCC
ANKRD12,-0.08165367736532,0.7396406533333284,0.8442153149937522,HNSCC
ANKRD13A,0.0699649137657001,0.3722661155762761,0.5383863501556939,HNSCC
ANKRD13D,0.2305312412046158,0.2312294951163849,0.3891870963712436,HNSCC
ANKRD16,0.1732530340632552,0.3281567924585788,0.4948484676134314,HNSCC
ANKRD17,0.1565963132542425,0.2762082811445477,0.4386943253618289,HNSCC
ANKRD2,-0.0804732639398432,0.3263913202054314,0.4930248071008932,HNSCC
ANKRD22,0.0244160421421233,0.8242306729387264,0.9017161232329436,HNSCC
ANKRD23,0.0448130976528542,0.9161169700419082,0.9556073047222898,HNSCC
ANKRD27,0.1829076077830992,0.2001677900986107,0.3519535268686509,HNSCC
ANKRD28,0.6647613703642536,8.550164029881221e-05,0.0008040617128196,HNSCC
ANKRD35,-0.0855807146698365,0.0173600123325026,0.0579380014601527,HNSCC
ANKRD39,-0.2160037543102059,0.2806694214255288,0.4434685997637326,HNSCC
ANKRD40,0.0035671299159273,0.9694304741925236,0.9835558889287116,HNSCC
ANKRD44,0.0456457012042859,0.5773698974475816,0.7220455552588889,HNSCC
ANKRD46,0.1296221322537112,0.6739015949180642,0.7958208226738874,HNSCC
ANKRD49,0.579192354780123,0.0009573018480704,0.0059652444871459,HNSCC
ANKRD50,0.646844621851175,0.0001040316855613,0.0009534934187913,HNSCC
ANKRD52,0.2094116718887361,0.2575802072146615,0.4183747802727148,HNSCC
ANKRD54,0.6398085322987026,0.0001356229442366,0.0011892408382529,HNSCC
ANKRD62,0.0259124254405009,0.8894241883710269,0.938809902045054,HNSCC
ANKS1A,0.2731427808815552,0.0648844770715665,0.1536555173389793,HNSCC
ANKS3,-0.2144031583206996,0.3757801356400849,0.5414609755854178,HNSCC
ANKS6,-0.0515773258252628,0.80562092649913,0.8892377221527465,HNSCC
ANKZF1,0.5368655093622329,0.0015066811982047,0.0085276581804371,HNSCC
ANLN,0.4071736214265702,2.1341660258395668e-69,2.601548385498432e-66,HNSCC
ANO1,0.2063416677898985,0.0189770519522086,0.0620188373451537,HNSCC
ANO10,0.0089784325695204,0.9840454716841064,0.9918771514070702,HNSCC
ANO6,0.1793160300434219,0.1302282395691129,0.2576558718356642,HNSCC
ANP32A,0.3169234842236152,0.0019892911939964,0.0106299001226591,HNSCC
ANP32B,0.3000576643433786,2.241498594598521e-05,0.0002611600274136,HNSCC
ANP32E,0.1703566931810706,0.1886437257467197,0.3376130690919454,HNSCC
ANPEP,0.1415824756519382,0.1431100701401126,0.2761942220475713,HNSCC
ANTXR1,0.3413788678467577,0.0022187692180631,0.011570822146819,HNSCC
ANTXR2,0.1472959241176803,0.1955280016797037,0.3461225399129553,HNSCC
ANXA1,0.0071001781683301,0.9473127434627884,0.9720321837383326,HNSCC
ANXA11,0.647825890945157,1.885308772123417e-17,1.802503053504663e-15,HNSCC
ANXA13,-0.1589540281341108,0.6028005573151394,0.7420488557103306,HNSCC
ANXA2,0.2508572206016505,0.0552825523153798,0.1369008253376294,HNSCC
ANXA3,0.0745522652403386,0.5354684500437521,0.6867291326705247,HNSCC
ANXA4,0.4046792349020396,0.0167365364056729,0.0563392140242052,HNSCC
ANXA6,0.1332000690655138,0.0725719987530134,0.1672706527627952,HNSCC
ANXA7,0.5574677785818022,0.0008243668629655,0.0052716233755015,HNSCC
ANXA8,0.0555750747428335,0.3970088468447615,0.5620833731751037,HNSCC
ANXA8L1,0.0815311320750377,0.2988130397949687,0.4635000420042206,HNSCC
ANXA9,-0.180212392014489,0.009357338546012,0.0357853982355722,HNSCC
AOAH,0.2791534330116938,0.0037906960041179,0.0178325457945771,HNSCC
AOC1,0.4629870129870129,0.0367511810537713,0.1005604707172777,HNSCC
AOC3,-0.1358664993396316,0.06356738021306,0.1512711302678773,HNSCC
AOX1,0.1737598393954882,2.345977831670256e-09,7.262849464904234e-08,HNSCC
AP1AR,-0.0788549164134159,0.6570215866587713,0.7835727666743717,HNSCC
AP1B1,0.0451584558858919,0.7110696233467655,0.8224094083605604,HNSCC
AP1G1,0.0461996069532111,0.764163185120308,0.8604225125612797,HNSCC
AP1G2,0.178609723491768,0.2782182258684182,0.4408097707016759,HNSCC
AP1M1,0.2113183398373438,0.1743338550696938,0.3197486843407285,HNSCC
AP1M2,-0.1423516876130511,0.191552106954255,0.34162694715031,HNSCC
AP1S1,-0.3539482341186142,0.0514420734007934,0.1300541184128286,HNSCC
AP1S2,0.044183526662102,0.709855404404697,0.8216650521694319,HNSCC
AP1S3,0.2899252272646768,0.0119537256878905,0.043351704316961,HNSCC
AP2A1,-0.1103374249638994,0.4210298792384152,0.5843917222673392,HNSCC
AP2A2,-0.1819151135188379,0.0946131121752961,0.2034547011981231,HNSCC
AP2B1,-0.2959639582903016,0.0662720349061933,0.1558063848614265,HNSCC
AP2M1,-0.3529226667562185,0.0273176133538011,0.0808011420765145,HNSCC
AP2S1,0.2065086735728937,0.2298403413218414,0.3877840527113407,HNSCC
AP3B1,-0.173249485805187,0.1743929554361062,0.3197969352036307,HNSCC
AP3D1,-0.2651555741201875,0.0554192403464117,0.1371696527558902,HNSCC
AP3M1,-0.2175771361223523,0.1880957724021655,0.3368797010956691,HNSCC
AP3M2,0.0380000662438407,0.8176743097070013,0.8974890600766228,HNSCC
AP3S1,0.2013603011702618,0.1702649872022561,0.3138204791525991,HNSCC
AP3S2,0.0660236822001527,0.8351933410708385,0.90760034122162,HNSCC
AP4B1,0.3055283590342568,0.069327100378332,0.1615864920863992,HNSCC
AP4E1,0.574100300535425,3.293976893134732e-05,0.0003633807993421,HNSCC
AP4M1,0.1836616467022758,0.2934919490278993,0.4577418085582846,HNSCC
AP4S1,0.3414858675825554,0.0714520679259052,0.1654462434675123,HNSCC
AP5B1,0.0049578799578799,0.9820658079282236,0.9905984442403846,HNSCC
AP5M1,0.6248055536259992,0.0004697745728565,0.0033293907227447,HNSCC
AP5S1,-0.086037479753076,0.5985719911424052,0.7382413124599387,HNSCC
AP5Z1,0.4626944728255344,0.0004868579367973,0.0034230992066674,HNSCC
APAF1,-0.061373490134958,0.4904608606028996,0.6479239112164017,HNSCC
APBA1,0.3625981230523407,0.0761848862245987,0.1737787380651038,HNSCC
APBA3,-0.1055945292708071,0.5285008642098847,0.6810779197372299,HNSCC
APBB1,0.0377619960029944,0.8218387042298515,0.9006147930834377,HNSCC
APBB1IP,0.0800925964687433,0.0908443626613854,0.1978812206106391,HNSCC
APBB2,0.4156949231916467,0.0044343895598298,0.0201886867355091,HNSCC
APC,0.1436710289462583,0.4093348699036877,0.574281923651383,HNSCC
APCDD1,0.2692776802561785,0.2159175009876188,0.3717562622936545,HNSCC
APEH,0.7035332072553566,4.74010400692987e-08,1.105873068793782e-06,HNSCC
APEX1,0.2167106712847211,0.0362530085253909,0.0998134780179594,HNSCC
APEX2,0.0768595394707947,0.6768370636917309,0.7978381536470156,HNSCC
API5,0.1061572554159801,0.3733465284340849,0.5393226717575187,HNSCC
APIP,0.3613211690013787,0.0050628324396264,0.0224319590873409,HNSCC
APLF,0.0007091725178225,0.9992003912152292,0.9993028627967302,HNSCC
APLP1,-0.3363365491334414,0.1912284506993663,0.3412369352644502,HNSCC
APLP2,0.7717373459313172,7.700258439814798e-11,3.222872116097593e-09,HNSCC
APMAP,0.0660128292238383,0.5403919990742236,0.6906818840067928,HNSCC
APOA1,-0.0004606038490576,0.9987488607646248,0.9991586879541056,HNSCC
APOA2,0.135374775430093,0.4283337175296196,0.5912399735808704,HNSCC
APOB,0.1559446831727303,0.3658768713576782,0.5328601029689484,HNSCC
APOBEC2,-0.1455948091474002,0.0544920818709378,0.1355685975017798,HNSCC
APOBEC3A,0.5988433434370525,9.862524653900248e-11,4.007472517701468e-09,HNSCC
APOBEC3B,0.6741411780290876,2.051660309328255e-06,3.301615732107119e-05,HNSCC
APOBEC3C,0.0826193734712739,0.5296361840739454,0.682090974561152,HNSCC
APOBEC3F,0.0145651459871642,0.9468925176798648,0.971805496991585,HNSCC
APOBEC3G,0.3436553443368647,9.181845591833513e-13,5.030413382671933e-11,HNSCC
APOBR,-0.0018526378159405,0.8627259647712964,0.9241326459193412,HNSCC
APOC1,-0.2501828560019909,0.0751708505761498,0.1717989535548661,HNSCC
APOD,-0.1153014255766549,0.2106103223060792,0.3646142132307624,HNSCC
APOE,0.3376232192942546,0.0450193139710191,0.1171992391471914,HNSCC
APOF,-0.1160041232655216,0.4919974040470934,0.6491623169080308,HNSCC
APOH,-0.2424964959089633,0.1589265855193666,0.2976477937362903,HNSCC
APOL1,0.2459387005258564,0.1503373824231247,0.2855092801149585,HNSCC
APOL2,0.3400953520285106,6.824130608518918e-39,2.376747203367017e-36,HNSCC
APOL3,0.5227493126051449,2.7246156883290555e-11,1.2416099155413526e-09,HNSCC
APOL6,0.6235604358638587,0.0017579250537946,0.0096964282378992,HNSCC
APOM,-0.4109129666338054,0.0123919229448775,0.0446090928602606,HNSCC
APOO,0.3557803409441679,0.0363822150842991,0.1000331202758929,HNSCC
APOOL,-0.0612941953374456,0.7127564967593111,0.8236522522095985,HNSCC
APP,0.0596211910366563,0.2263945516834983,0.3836315669882668,HNSCC
APPBP2,0.5783354590901761,0.0259066859220994,0.0781689359877209,HNSCC
APPL1,0.6286681790810231,5.517759317784064e-22,7.913116009857381e-20,HNSCC
APRT,0.2052906678529221,0.1793634482415688,0.3258329989219665,HNSCC
APTX,0.2955940968457351,7.151340378106149e-05,0.0006946202327419,HNSCC
AQP3,0.2872783994015973,0.0044550273098536,0.0202637249653417,HNSCC
AQP5,-0.2481068982616969,0.0262349607777347,0.0788465219933247,HNSCC
AQR,0.0605082535685418,0.73302853647094,0.8392221516394233,HNSCC
ARAF,0.0584886467717398,0.7042492145909839,0.817599802463247,HNSCC
ARAP1,-0.0095409439839322,0.841258646932838,0.910437723325828,HNSCC
ARAP2,0.2599127497867653,0.0766096248829632,0.1743110270318845,HNSCC
ARAP3,0.5580016993385276,0.0014805181807425,0.0084137606635203,HNSCC
ARCN1,-0.1753370638429616,0.1437207803920861,0.2770696338306517,HNSCC
ARF1,0.0850736456699759,0.6344431358269407,0.7677010276599453,HNSCC
ARF4,-0.2525374818231961,0.0738470391415946,0.1692892161985969,HNSCC
ARF5,0.2514458638311849,0.0898047129001922,0.1963622332292992,HNSCC
ARF6,0.2205834035257364,0.1347164661922653,0.2641775544554537,HNSCC
ARFGAP1,0.0634775624290696,0.4095029177352264,0.5742956469051336,HNSCC
ARFGAP2,0.476087394947159,0.002670920185325,0.0134678457328284,HNSCC
ARFGAP3,-0.1418272558442938,0.0798887983230658,0.1799666346145849,HNSCC
ARFGEF1,0.0438428121062458,0.6393972608309118,0.7711282267804547,HNSCC
ARFGEF2,0.1907307178670219,0.0532283950089187,0.1333033662370251,HNSCC
ARFIP1,0.0142380377868603,0.9048043866599352,0.9482700030851894,HNSCC
ARFIP2,0.0493142037375327,0.6073366208923172,0.7452808263422521,HNSCC
ARFRP1,0.557985340790059,0.0003701770033795,0.0027333295102989,HNSCC
ARG1,0.3238607712654727,0.0491840618224347,0.1252004622532977,HNSCC
ARG2,0.1745916670275068,0.1902943827253193,0.3400056468188556,HNSCC
ARGLU1,-0.0356344181835662,0.838978107477374,0.9092814518914594,HNSCC
ARHGAP1,0.4406275085829477,0.0053405044664667,0.0233859899223097,HNSCC
ARHGAP10,0.1185251567885906,0.0087953473074667,0.034199452528874,HNSCC
ARHGAP11A,-0.5203007518796993,0.0307946150424006,0.0879897702588605,HNSCC
ARHGAP12,-0.2592394630370365,0.0269198510462294,0.0799641752673865,HNSCC
ARHGAP15,0.2062619750693145,0.0472298422963322,0.1214944400089244,HNSCC
ARHGAP17,0.2649051678016291,0.0913985052228013,0.1988099628706989,HNSCC
ARHGAP18,0.0383411806216523,0.5448816115415872,0.6941457185830906,HNSCC
ARHGAP21,0.5265360799015106,0.0003004180183242,0.0022870230403577,HNSCC
ARHGAP23,0.1763291389634771,0.3032246604145779,0.4684059699608687,HNSCC
ARHGAP24,0.3242629153638328,0.043561864428443,0.1144437774531726,HNSCC
ARHGAP25,0.0411519435896893,0.4604713749957402,0.6213528226039101,HNSCC
ARHGAP26,0.1917604001680017,0.088939277096214,0.1948278996417766,HNSCC
ARHGAP27,-0.1065746137961078,0.386576880707688,0.5521903923003156,HNSCC
ARHGAP29,0.5305511395550714,0.0039465225293662,0.0184410578372685,HNSCC
ARHGAP30,0.110080106744589,0.2294270730673751,0.3872227096838078,HNSCC
ARHGAP31,0.1410607364014965,0.2693771502879564,0.4310034404607302,HNSCC
ARHGAP32,0.092849844533986,0.2217903753242188,0.378791548189454,HNSCC
ARHGAP35,0.2816527148244054,0.0770836108400019,0.1750219727384631,HNSCC
ARHGAP39,0.2174831809556667,0.4875162413383713,0.645432851687727,HNSCC
ARHGAP4,0.0274452878777912,0.6214373811980101,0.756586434637078,HNSCC
ARHGAP5,0.1969552835673411,0.0732550956760929,0.1682672925110014,HNSCC
ARHGAP6,0.0788491286316405,0.4902567971148222,0.6479046469390182,HNSCC
ARHGAP9,0.2315371630247121,0.0051735447907439,0.0228291442530929,HNSCC
ARHGDIA,0.2542240661113532,0.1509952565345435,0.2864797162888849,HNSCC
ARHGDIB,-0.04764740979682,0.519643796090377,0.6736993219188191,HNSCC
ARHGEF1,-0.0577195925819779,0.4569647299606157,0.6177796686425451,HNSCC
ARHGEF10,0.1091577555666677,0.3223424058852913,0.4889400366260052,HNSCC
ARHGEF10L,0.1317065103434697,0.0086799572410822,0.0339130380669205,HNSCC
ARHGEF11,0.4400126494462181,0.0020328992890602,0.0108096149765079,HNSCC
ARHGEF12,0.2562355391776699,0.0523720082338886,0.1317337694859124,HNSCC
ARHGEF15,-0.0425259835664145,0.8615093266884535,0.9234380032826772,HNSCC
ARHGEF16,-0.0292710601360666,0.6980859652540053,0.8133274439505419,HNSCC
ARHGEF17,0.3874269098122309,0.0164603420807495,0.0556206708147849,HNSCC
ARHGEF18,-0.0525491336876068,0.7446281528707692,0.8475196585080991,HNSCC
ARHGEF19,0.3870624837956962,0.09436053060167,0.2030906851528329,HNSCC
ARHGEF2,0.0574757876461676,0.5968359292826251,0.7367524028309063,HNSCC
ARHGEF26,0.788795518207283,2.7371857131725137e-08,6.861962744179526e-07,HNSCC
ARHGEF28,0.3187460201942508,0.0308694549993597,0.0881777753818853,HNSCC
ARHGEF3,0.4127121198038569,0.008239740443678,0.03267749036468,HNSCC
ARHGEF35,0.0492898798272323,0.7877909350315009,0.8767607702353986,HNSCC
ARHGEF37,0.1076131010075964,0.2206730474672955,0.3776811914878077,HNSCC
ARHGEF4,0.1915409444398974,0.1167547010029552,0.2378211794532851,HNSCC
ARHGEF40,0.0964801335181413,0.4757275129160794,0.6359554086302408,HNSCC
ARHGEF5,0.0956518002913808,0.3466009493147702,0.5141483442480903,HNSCC
ARHGEF6,0.1324512153214643,0.1561273982486253,0.2937026210880776,HNSCC
ARHGEF7,0.5213884824042098,0.0007541017685024,0.0048961387792515,HNSCC
ARID1A,0.059888392929022,0.6884249942048315,0.8073083067550346,HNSCC
ARID1B,0.6250495034702112,2.607511616461442e-05,0.000296714740767,HNSCC
ARID2,0.1218389750237718,0.257845302806771,0.4186658995956761,HNSCC
ARID3A,0.2211114520419893,0.014088863531916,0.049493730966587,HNSCC
ARID4A,0.2928206014087393,0.1099156163150665,0.2275790000646559,HNSCC
ARID4B,0.3685735561947881,0.0008676910407743,0.0055112116616883,HNSCC
ARID5B,0.2967054282843757,0.150768743365698,0.2861613050413171,HNSCC
ARIH1,0.6110570584882511,4.15299591470263e-05,0.0004455447322352,HNSCC
ARIH2,0.6026145822934814,1.6760778600378824e-05,0.000203297404118,HNSCC
ARL1,-0.386630812954535,0.0227516030702542,0.0711589586725847,HNSCC
ARL11,-0.0982758620689654,0.6373340878832766,0.770162657915229,HNSCC
ARL13A,0.0822575835672594,0.7361215047527014,0.8414519202244483,HNSCC
ARL14EP,0.3525973036916681,0.0381554913341486,0.1032729257537101,HNSCC
ARL15,0.4794213922523228,0.0065298959270853,0.0273420116277098,HNSCC
ARL2,0.2507751518433039,0.1445639281031488,0.277845373839556,HNSCC
ARL2BP,0.0788150195948361,0.6357930056389837,0.7686899815263288,HNSCC
ARL3,0.3890759582240579,0.0080115592939887,0.0319414252800403,HNSCC
ARL4C,0.2473364287748212,0.1763441002662796,0.3221632944542449,HNSCC
ARL5A,-0.0501520458646419,0.7961138970185402,0.8834436417529363,HNSCC
ARL5B,0.1533263875537446,0.3367120527348332,0.5039417186941515,HNSCC
ARL6,0.4734419402636965,0.0018736071062658,0.01017339448792,HNSCC
ARL6IP4,0.0543629521109925,0.7044371393700944,0.817623301968241,HNSCC
ARL6IP5,0.3528480596304973,0.0002751692530443,0.0021416205552183,HNSCC
ARL6IP6,0.036384261659491,0.8311438131915613,0.9047119618533436,HNSCC
ARL8A,0.5036220384057868,0.0046976065865483,0.0211305624686434,HNSCC
ARL8B,0.0785573448548546,0.6505952590865807,0.7787064123278453,HNSCC
ARMC1,0.3979735641072469,0.0265807625565365,0.0793578960869182,HNSCC
ARMC10,0.3027677076011375,0.0292642391352202,0.0847845692354925,HNSCC
ARMC5,0.0905172236870699,0.6044139607704564,0.7435656547790451,HNSCC
ARMC6,0.2018021613893173,0.0694019978017781,0.1617224092145617,HNSCC
ARMC7,0.3236252434800529,0.1828920218306715,0.3303201632683413,HNSCC
ARMC8,0.5081861707051601,3.187260193357263e-07,6.227124817725046e-06,HNSCC
ARMC9,0.1224617361314609,0.0861536290156947,0.1901698031147703,HNSCC
ARMCX1,0.1354229422448925,0.3090730915114369,0.4744342497118735,HNSCC
ARMCX2,0.0142717202743414,0.9254690707827188,0.9609280850715688,HNSCC
ARMCX3,0.0678983451460515,0.4391182199827919,0.60064956522524,HNSCC
ARMCX5,-0.2626150337623727,0.181522843356312,0.3287910045339441,HNSCC
ARNT,0.2854179667692865,0.0931859132875797,0.2014141208381991,HNSCC
ARNTL2,0.0454984014151938,0.8741630304117749,0.9310657353184392,HNSCC
ARPC1A,-0.3818440836199682,0.0077115518742896,0.0310499809570904,HNSCC
ARPC1B,-0.1783374751068066,0.0494252003129209,0.1257814596689992,HNSCC
ARPC2,-0.3046479300869865,0.0480862531488968,0.1229837767395862,HNSCC
ARPC3,-0.6459253574522251,0.0001131109927161,0.0010157433400474,HNSCC
ARPC4,-0.0827455357861648,0.5933769844816245,0.7334324020969059,HNSCC
ARPC5,-0.4112144612144612,0.0030375846488242,0.0149608714622901,HNSCC
ARPC5L,0.0536068092227987,0.7582180260363275,0.855605437387904,HNSCC
ARPIN,0.2854963026486588,0.0832379608973227,0.1851774239591308,HNSCC
ARPP19,0.6529860216295341,4.066689948028551e-05,0.00043910277037,HNSCC
ARPP21,-0.1588566610801898,0.3254644167640389,0.4921583179226093,HNSCC
ARRB1,0.1860762725163912,0.0643002145323218,0.1526797399851966,HNSCC
ARRB2,0.0290957209699018,0.7168377140095501,0.8265654753597698,HNSCC
ARRDC1,0.3520283887059772,0.0226496951570004,0.0708629538566149,HNSCC
ARSA,-0.0162993131341755,0.8362386492765564,0.9078258162913256,HNSCC
ARSB,0.2600647487541327,0.0405303273885477,0.1083392187857207,HNSCC
ARSD,0.2645513254559384,0.1335784353494458,0.2626324398241524,HNSCC
ART3,-0.3030779754763882,0.0974244643916443,0.2081618888221243,HNSCC
ARV1,0.0169114808346355,0.962418977130544,0.9804146939284516,HNSCC
ARVCF,0.2235259093066401,0.1871922490551351,0.3358165586434285,HNSCC
AS3MT,0.0320435042135117,0.8337768405202,0.9065661443586788,HNSCC
ASAH1,0.5040462151995573,0.0004122408461118,0.002991199948871,HNSCC
ASAP1,-0.2824055944763677,0.0029979177219209,0.0148404536163314,HNSCC
ASAP2,0.2929348068601017,0.0714040738143175,0.165438946979621,HNSCC
ASAP3,0.1642752417785182,0.0980082521419448,0.2090499726352244,HNSCC
ASB1,-0.0900851146668466,0.6614251787385412,0.7868998832570763,HNSCC
ASB6,0.871447209131556,1.984480185043057e-06,3.1987852503371726e-05,HNSCC
ASB7,0.296579517550195,0.2485589297720738,0.4083468131969784,HNSCC
ASB9,0.0382149033000933,0.8381590789607101,0.9088988477732508,HNSCC
ASCC1,0.0354015595824246,0.8296077251452014,0.904049003868142,HNSCC
ASCC2,-0.2227104725531986,0.1862430617799415,0.3347295131732381,HNSCC
ASCC3,0.0906245069089105,0.1713775830014124,0.315513345182136,HNSCC
ASF1A,0.4053293445953997,0.0006631570141934,0.0044204423803242,HNSCC
